tableName,database,host_port,timeCols,primaryKeys,dbVersion,targetTable
ikea_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,ikea_order_goods
times_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,times_order_goods
renrenle_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,renrenle_order_goods
hbzb_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hbzb_order_goods
bjgdm_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,bjgdm_order_goods
ksbl_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,ksbl_order_goods
blackduck_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,blackduck_order_goods
wangwang_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,wangwang_order_goods
heyteaquan_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,heyteaquan_order_goods
chongbai_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,chongbai_order_goods
ydfsz_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,ydfsz_order_goods
qftbs_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,qftbs_order_goods
qftsz_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,qftsz_order_goods
jyfz_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,jyfz_order_goods
ksmehz_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,ksmehz_order_goods
mqsz_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,mqsz_order_goods
blbt_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,blbt_order_goods
lznb_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,lznb_order_goods
nj_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,nj_order_goods
ssjgs_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,ssjgs_order_goods
koi_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,koi_order_goods
twcake_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,twcake_order_goods
mbxybs_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,mbxybs_order_goods
qycq_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,qycq_order_goods
njhpcnj_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,njhpcnj_order_goods
njjsnj_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,njjsnj_order_goods
hllsz_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hllsz_order_goods
whgjmbwh_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,whgjmbwh_order_goods
whlswh_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,whlswh_order_goods
lsnncs_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,lsnncs_order_goods
hgxflhb_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hgxflhb_order_goods
lkffs_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,lkffs_order_goods
hgmlagz_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hgmlagz_order_goods
lkfgz_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,lkfgz_order_goods
wkhbhf_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,wkhbhf_order_goods
lthf_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,lthf_order_goods
cghf_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,cghf_order_goods
mbxynj_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,mbxynj_order_goods
hybwsz_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hybwsz_order_goods
mbxysz_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,mbxysz_order_goods
hjdgcq_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hjdgcq_order_goods
alq_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,alq_order_goods
sxsx_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sxsx_order_goods
kxk_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,kxk_order_goods
zjyh_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,zjyh_order_goods
wscs_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,wscs_order_goods
pyf_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,pyf_order_goods
qmsd_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,qmsd_order_goods
yw_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,yw_order_goods
birth_coupon_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,birth_coupon_goods
